@relation 'classificacao_imagem-weka.filters.unsupervised.attribute.Remove-R56,69,82-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute QCCH0 numeric
@attribute QCCH2 numeric
@attribute QCCH3 numeric
@attribute QCCH4 numeric
@attribute QCCH7 numeric
@attribute QCCH10 numeric
@attribute QCCH14 numeric
@attribute QCCH18 numeric
@attribute QCCH26 numeric
@attribute QCCH31 numeric
@attribute QCCH33 numeric
@attribute QCCH35 numeric
@attribute QCCH36 numeric
@attribute QCCH37 numeric
@attribute QCCH38 numeric
@attribute QCCH39 numeric
@attribute HARALICKAngular2ndMoment0 numeric
@attribute HARALICKInverseDiff.Moment0 numeric
@attribute HARALICKSumAverage0 numeric
@attribute HARALICKInformationMesuresofCorrelation10 numeric
@attribute HARALICKInformationMesuresofCorrelation20 numeric
@attribute HARALICKSumVariance45 numeric
@attribute HARALICKContrast135 numeric
@attribute HARALICKSumVariance135 numeric
@attribute HARALICKDifferenceVariance135 numeric
@attribute vetor_caracteristica_4 numeric
@attribute vetor_caracteristica_20 numeric
@attribute vetor_caracteristica_21 numeric
@attribute vetor_caracteristica_25 numeric
@attribute vetor_caracteristica_36 numeric
@attribute vetor_caracteristica_37 numeric
@attribute vetor_caracteristica_40 numeric
@attribute vetor_caracteristica_41 numeric
@attribute vetor_caracteristica_42 numeric
@attribute vetor_caracteristica_45 numeric
@attribute vetor_caracteristica_58 numeric
@attribute vetor_caracteristica_59 numeric
@attribute vetor_caracteristica_62 numeric
@attribute vetor_caracteristica_63 numeric
@attribute vetor_caracteristica_68 numeric
@attribute vetor_caracteristica_80 numeric
@attribute vetor_caracteristica_84 numeric
@attribute vetor_caracteristica_85 numeric
@attribute vetor_caracteristica_104 numeric
@attribute vetor_caracteristica_105 numeric
@attribute vetor_caracteristica_106 numeric
@attribute vetor_caracteristica_126 numeric
@attribute vetor_caracteristica_127 numeric
@attribute histogram_acc0 numeric
@attribute histogram_acc16 numeric
@attribute histogram_acc26 numeric
@attribute histogram_acc43 numeric
@attribute histogram_acc46 numeric
@attribute histogram_acc63 numeric
@attribute classes {Acer-campestre,Acer-monspessulanum,Acer-negundo,Albizia-julibrissin,Alnus-cordata,Arbutus-unedo,Betula-pendula,Broussonetia-papyrifera,Buddleja-davidii,Buxus-sempervirens,Carpinus-betulus,Castanea-sativa,Celtis-australis,Cerasus-mahaleb,Corylus-avellana,Cotinus-coggygria,Crataegus-azarolus,Crataegus-monogyna,Daphne-cneorum,Diospyros-kaki,Euphorbia-characias,Ficus-carica,Fraxinus-angustifolia,Ginkgo-biloba,Hedera-helix,Ilex-aquifolium,Juniperus-oxycedrus,Laurus-nobilis,Nerium-oleander,Olea-europaea,Paliurus-spina-christi,Pistacia-lentiscus,Pistacia-terebinthus,Pittosporum-tenuifolium,Pittosporum-tobira,Platanus-x,Populus-alba,Populus-nigra,Populus-tremula,Prunus-laurocerasus,Punica-granatum,Quercus-coccifera,Quercus-ilex,Quercus-petraea,Quercus-pubescens,Rhamnus-alaternus,Rhus-coriaria,Robinia-pseudoacacia,Ruscus-aculeatus,Syringa-vulgaris,Ulmus-minor,Viburnum-tinus,Vitex-agnus-castus}

@data
305266,20976,20811,18543,9607,4206,1523,1097,630,463,326,295,550,568,360,173,0.328819,0.793073,425.656,-0.588724,0.965509,105939,60.4719,495587,61.266,19258,5120,1087,383,97,47,699,1610,1575,0,47,0,980,4837,31874,5,2771,113,330,395,563,41,366242,34143,23,11,6,447,371079,Acer-monspessulanum
303194,12810,15336,15749,11169,5457,1949,1142,629,475,312,299,513,562,472,539,0.531699,0.803306,428.915,-0.518512,0.914547,105987,76.456,501032,77.4418,19650,5039,883,375,431,21,582,1325,1245,25,76,0,912,4796,41218,0,1803,56,237,145,338,15,350941,19462,0,7,2,348,355737,Acer-monspessulanum
361838,20763,15988,14430,10204,5207,1981,1292,756,315,245,252,447,448,397,411,0.18998,0.77292,428.329,-0.597893,0.979226,107946,66.5819,502726,67.5249,11630,3589,1110,308,169,415,21,657,1964,0,156,6,869,4982,5967,718,1660,101,0,15,1342,30,433771,72694,1596,11,7,538,438753,Acer-monspessulanum
293205,15334,16738,16646,9791,4314,1709,1225,725,380,336,321,580,625,525,880,0.295578,0.801189,429.285,-0.586353,0.962298,108173,95.6786,504691,96.6915,11093,3364,976,190,799,410,183,622,1322,4,103,3,427,4748,8042,27,1702,20,49,1,262,1,349769,55955,237,10,26,208,354517,Acer-monspessulanum
209805,17604,17136,14894,7002,2746,1146,1104,601,372,493,373,548,425,437,870,0.458706,0.838582,449.197,-0.586799,0.938634,104717,99.5335,533661,100.307,6866,2102,843,324,536,617,141,701,1109,0,92,6,414,4379,29258,0,611,50,5,9,90,11,282236,8750,0,14,16,505,286615,Acer-monspessulanum
251255,15583,17029,17194,10581,4671,1584,1273,865,366,445,401,636,670,439,143,0.519961,0.817256,440.008,-0.536324,0.918091,104434,73.1552,517465,73.9836,10372,5751,706,360,18,4,372,1442,983,121,5,0,1145,4620,43554,0,4227,4,49,325,45,9,323012,5402,0,10,3,301,327632,Acer-monspessulanum
268893,17765,17979,16611,9002,4118,1723,1401,758,381,395,372,694,669,468,737,0.370951,0.799063,431.717,-0.575501,0.958825,106673,94.548,506649,95.5975,13795,3332,1037,165,886,425,144,694,1580,0,169,4,592,4789,22034,507,879,55,67,14,382,7,338077,33985,1404,30,34,234,342866,Acer-monspessulanum
316904,15669,15389,14591,8080,3781,1559,1320,759,354,400,306,590,532,456,467,0.43002,0.821319,439.916,-0.577772,0.9439,105563,78.3569,518835,79.1691,15450,4910,872,382,78,5,648,1038,1171,8,20,2,717,4765,31889,5,2304,30,191,29,199,3,366065,20560,85,12,7,382,370830,Acer-monspessulanum
425004,17928,16618,16610,11609,5633,1922,1272,874,408,285,262,517,602,476,472,0.390631,0.788906,423.394,-0.569265,0.957794,108872,72.6868,495899,73.6262,17277,2868,1288,299,631,201,69,605,1836,0,158,14,737,5355,9989,972,678,67,41,14,529,8,471040,83803,1691,11,50,365,476395,Acer-monspessulanum
354403,10955,12263,12386,8541,4642,1876,1278,718,334,268,255,519,536,419,478,0.547203,0.823744,437.511,-0.53384,0.909727,106381,75.1524,515885,75.9665,17842,5880,968,255,628,380,111,710,1259,0,113,1,531,4752,25216,17,4330,23,19,5,91,3,386102,29316,178,5,11,142,390854,Acer-monspessulanum
399073,15827,7755,6333,6305,5233,3395,2816,1109,486,355,205,269,143,104,102,0.030818,0.778708,425.114,-0.668059,0.996003,85933.4,82.7618,466885,84.0779,20655,17331,2038,642,251,565,86,1071,1825,0,383,259,588,5120,9494,27,9994,127,55,14,478,7,493860,11862,356,23,236,77,498980,Acer-monspessulanum
461291,15856,8512,6372,5826,5579,4086,3994,1333,457,330,243,448,293,201,131,0.072813,0.795681,449.114,-0.676089,0.994869,95756.1,87.055,520861,88.385,23657,22571,3277,2267,228,469,9,714,1318,3,142,85,365,4934,7938,18,10202,133,0,27,333,0,542474,8872,262,19,119,142,547408,Acer-monspessulanum
387651,19521,10084,8584,8875,7401,4919,4156,1343,374,346,322,458,257,172,146,0.019591,0.737268,417.016,-0.660036,0.997494,90288.1,93.6128,459790,95.528,30818,25727,2999,1253,419,713,81,818,1720,0,261,103,846,5253,15500,162,16310,308,11,21,370,12,492031,14646,924,22,123,194,497284,Acer-monspessulanum
371092,10245,11820,12425,9733,5348,1886,939,663,509,344,336,795,633,327,184,0.592054,0.823295,434.254,-0.520324,0.893002,107421,67.2953,511861,68.0832,17421,2923,1198,291,623,583,113,616,1388,1,248,12,516,4791,18725,572,1042,2,83,27,123,5,397836,45991,1185,0,1,244,402627,Acer-monspessulanum
295931,11966,13565,13855,10221,5331,2038,1192,688,472,379,332,687,591,352,158,0.543197,0.817423,437.155,-0.531642,0.913704,106260,69.0224,515154,69.8676,17304,5418,1201,265,113,49,369,1320,1321,1,61,0,764,4628,15446,0,2990,18,163,586,145,5,348740,33055,0,10,13,260,353368,Acer-monspessulanum
279226,15262,17566,17869,10802,5005,1854,1504,748,411,355,325,644,608,580,1016,0.481755,0.789393,421.464,-0.511528,0.923787,108038,96.809,491703,97.9833,16247,3234,1211,257,621,187,301,1219,1326,4,115,3,655,4900,20483,330,1023,44,245,113,165,5,334318,47062,963,10,26,193,339218,Acer-monspessulanum
436787,12686,15517,16800,12477,6585,2462,1479,786,344,316,318,635,537,330,260,0.533525,0.796358,419.736,-0.52537,0.920049,108156,62.0396,488969,62.9248,23847,4956,1485,481,203,363,12,731,1832,1,108,11,497,5193,23310,728,2215,118,0,43,795,3,458664,70442,1366,18,28,427,463857,Acer-monspessulanum
297860,13778,15385,15197,9299,4366,1660,1182,569,351,401,403,746,654,460,660,0.559631,0.822368,435.674,-0.521267,0.900888,105640,89.3125,511809,90.1813,9635,3630,914,363,643,587,109,969,1002,0,79,0,551,4780,55939,0,1192,39,11,50,20,0,344319,7364,15,11,4,391,349099,Acer-monspessulanum
364662,32534,26124,22121,11280,5548,2605,1956,1214,415,383,312,576,626,614,1402,0.021976,0.710181,387.453,-0.637135,0.996799,95247.8,133.153,420927,134.961,34435,5793,1502,729,0,4,0,606,2221,0,4,2,991,6335,82711,0,1294,68,0,6,531,13,450670,33107,2,29,18,1079,457005,Acer-negundo
378632,21100,18314,16531,10012,5194,2270,1621,728,380,418,434,873,708,555,1012,0.024672,0.746909,408.239,-0.675422,0.997579,96588.8,121.16,454618,122.614,23825,7175,1059,503,0,11,1,575,1608,0,15,5,860,5970,72685,4,1992,11,0,1,281,2,442040,16285,100,21,24,795,448010,Acer-negundo
414847,21271,18830,15766,8306,3896,1774,1184,707,471,434,569,786,602,565,1161,0.023381,0.780299,416.077,-0.711054,0.998162,96304.8,110.264,466642,111.257,17295,5340,1010,544,0,11,0,642,1885,1,19,11,1190,6479,75293,3,1241,6,0,1,192,14,461371,12111,65,5,28,782,467850,Acer-negundo
339128,22076,19244,17404,10084,5511,2235,1601,720,368,376,379,754,696,646,1217,0.028569,0.734198,401.761,-0.653765,0.996741,98533.6,131.629,447239,133.267,30769,4385,976,527,0,4,0,416,1485,0,3,0,744,5584,50600,4,821,7,0,0,146,2,408296,35795,101,14,7,790,413880,Acer-negundo
225805,24217,22465,18932,9580,4827,2200,1658,875,458,505,441,945,764,734,2376,0.238105,0.779362,415.467,-0.602646,0.980178,107086,169.55,480753,171.076,17021,2698,785,269,12,114,3,547,970,1,163,18,816,5161,17546,27,203,1,0,0,21,7,311372,51138,368,0,1,326,316533,Acer-negundo
289982,30321,24619,20728,10421,5047,2164,1691,911,420,418,371,632,677,676,1576,0.019368,0.701404,384.863,-0.627446,0.996689,93647.1,154.035,414902,156.035,21317,6805,923,593,0,0,23,638,1650,3,4,0,797,6006,94282,0,2224,2,0,7,226,13,371280,12751,0,15,6,716,377286,Acer-negundo
388151,30115,22239,18225,8684,3940,1904,1219,703,474,420,423,828,695,665,512,0.026187,0.754038,418.926,-0.669573,0.997023,91876.5,100.153,465069,101.238,17933,25877,526,787,0,0,54,1007,938,18,2,0,1351,6169,15969,0,64265,2,0,11,49,39,464886,215,10,8,3,773,471055,Acer-negundo
389386,28572,25230,20053,8817,4017,1777,1438,1049,526,444,347,673,690,734,1223,0.322404,0.765078,409.392,-0.555563,0.966075,104486,116.846,467385,118.106,16917,8024,1161,711,3,83,0,746,1800,2,43,3,804,6143,102880,274,4193,39,0,0,114,4,423774,12079,1097,35,22,629,429917,Acer-negundo
270721,19607,18631,16012,7227,3276,1457,1043,711,470,505,460,959,815,717,3136,0.301209,0.825606,439.158,-0.637778,0.975027,106546,168.742,518950,169.815,11211,2024,584,292,0,5,0,570,833,4,15,3,879,5243,5489,0,340,0,0,3,56,14,340603,46612,19,1,3,348,345846,Acer-negundo
400372,23102,20734,16127,6723,3190,1549,1117,638,405,379,429,828,805,755,2375,0.438918,0.814119,418.484,-0.564914,0.945362,107586,153.599,486190,154.72,26669,2969,1023,396,0,3,0,467,1268,0,12,0,744,5953,38651,0,625,0,0,0,94,5,421902,51500,34,2,3,466,427855,Acer-negundo
339505,16086,14975,14878,10855,6210,3055,2249,933,584,499,481,771,580,453,341,0.019681,0.724415,410.735,-0.664341,0.997741,92292.5,105.62,452596,107.201,23170,23877,1747,897,0,15,1,967,2291,6,59,17,1776,6250,47665,5,16639,85,0,0,264,57,407904,861,87,4,37,978,414154,Acer-negundo
203471,18506,16899,13799,6560,3241,1430,1124,563,379,283,328,501,521,504,1850,0.389144,0.823129,437.097,-0.599141,0.95889,106107,146.702,514965,147.747,12461,1984,429,358,0,0,3,632,699,5,3,0,676,4424,22038,0,179,1,0,2,78,1,268292,19879,3,0,2,342,272716,Acer-negundo
396608,32425,27563,21716,8665,3748,1663,1330,821,514,439,346,768,700,689,1302,0.175347,0.755379,407.254,-0.607159,0.986427,103953,112.674,463279,113.846,19075,5935,1226,625,0,59,0,661,1771,0,37,2,847,6233,99326,214,2341,65,0,3,247,9,443886,21578,778,36,34,677,450119,Acer-negundo
277176,24266,19596,16774,8459,3940,1681,1257,713,388,422,332,690,650,592,976,0.027569,0.757641,408.817,-0.669629,0.996743,92024.3,118.221,449256,119.472,11505,6489,970,545,0,4,31,653,1572,2,1,1,867,5387,64617,7,2494,19,0,1,100,10,362675,4856,88,15,26,762,368062,Acer-negundo
355760,25823,21584,20452,12313,5996,2415,1715,812,449,446,364,748,702,736,1943,0.023221,0.712555,390.529,-0.643911,0.996955,94854.5,147.469,424997,149.336,25722,6097,1081,483,0,0,10,524,1411,2,2,0,852,6250,95252,0,1530,2,0,0,75,37,430901,19311,18,7,4,507,437151,Acer-negundo
373933,18248,16764,13684,6110,2905,1319,911,676,405,435,368,785,793,847,1736,0.425314,0.823664,440.233,-0.567707,0.941746,104494,142.228,517848,143.243,8951,4814,751,508,2,18,13,674,948,7,4,0,758,5849,67627,4,1407,0,0,0,7,1,407414,4161,199,13,5,536,413263,Acer-negundo
400862,21834,20199,17914,10062,4822,2070,1486,884,596,549,486,959,841,684,904,0.018833,0.74982,409.163,-0.682459,0.997995,91870.4,118.825,449506,120.159,21919,20027,746,823,5,63,4,1093,2206,8,88,9,1684,6851,68355,134,14018,7,0,0,378,32,452028,1093,505,2,13,1020,458879,Acer-negundo
315726,28980,25041,20410,9219,4032,1719,1270,864,462,418,413,877,815,691,983,0.02023,0.731894,399.388,-0.662491,0.997474,92213,128.019,434809,129.486,22238,21016,972,553,12,82,11,670,1302,5,42,3,1153,6018,69592,70,16224,20,0,1,129,9,381851,747,625,25,13,624,387869,Acer-negundo
236741,27008,22869,19325,10224,4854,2033,1619,810,491,439,387,835,747,682,1469,0.019558,0.72103,396.947,-0.64453,0.997113,93811.4,157.777,433341,159.667,17137,10492,890,560,39,15,35,692,1348,4,22,4,828,5541,71475,1,4830,2,0,3,116,34,328976,5423,50,16,15,651,334517,Acer-negundo
343075,22336,21798,19138,9632,4580,2112,1453,703,467,430,436,823,864,759,1300,0.423274,0.773674,413.706,-0.512141,0.939906,104167,137.651,473810,139.049,18221,11302,791,525,12,62,5,674,1100,13,29,0,623,5711,81960,168,6563,2,0,0,18,2,379657,8141,856,20,7,504,385368,Acer-negundo
209391,29367,24681,20136,9367,4416,1898,1546,863,421,367,306,577,607,653,1604,0.017229,0.701113,388.281,-0.633629,0.997111,93723.7,163.753,420146,165.792,14781,7865,903,601,0,2,39,684,1345,0,0,0,738,5490,80513,0,2970,4,0,6,175,22,298902,5382,0,3,2,634,304392,Acer-negundo
291111,22892,20537,17066,8218,4307,2146,1632,893,510,421,459,822,826,742,1532,0.275252,0.787912,420.35,-0.612982,0.979973,104969,139.272,485622,140.548,17683,4615,883,467,1,67,5,737,1391,0,74,9,1001,5539,52922,39,1022,6,0,1,294,6,352687,20436,411,5,7,468,358226,Acer-negundo
335170,23163,18866,14983,7635,4170,1871,1384,843,538,427,415,829,775,712,1934,0.333039,0.793193,420.358,-0.563864,0.961109,105528,151.676,486382,152.995,13512,4573,1032,404,65,152,6,597,1188,4,58,5,630,5747,76930,65,1169,13,0,1,14,1,380796,12581,784,16,26,348,386543,Acer-negundo
234377,27507,24817,19544,8520,4285,1802,1299,571,421,418,396,731,634,701,2887,0.257174,0.783897,407.357,-0.599594,0.977541,107537,177.398,468535,178.822,19413,2185,793,303,1,27,0,448,946,0,32,0,604,5044,16669,5,467,6,0,2,55,2,307770,60080,100,2,0,245,312814,Acer-negundo
387040,25629,21797,16404,6122,2766,1180,1082,753,433,392,374,714,774,750,1756,0.401692,0.80263,420.109,-0.563859,0.951807,105423,132.926,485814,133.961,11593,4403,793,578,0,18,0,623,1332,2,10,0,717,5900,93801,7,1329,2,0,1,76,0,409973,8593,189,18,9,679,415873,Acer-negundo
341961,20820,19497,15382,6630,3273,1696,1174,652,501,412,379,765,782,654,1788,0.352769,0.801601,424.433,-0.588026,0.964268,105075,145.717,492388,146.893,12380,4080,672,498,0,37,1,693,1250,4,64,1,860,5607,75681,28,1048,0,0,2,202,2,375912,8110,360,4,1,456,381519,Acer-negundo
363515,23960,19730,15545,7483,3917,1648,1207,787,518,473,487,925,866,659,1239,0.229402,0.782773,421.158,-0.607659,0.98103,104265,133.95,485898,135.195,13791,5379,990,508,2,111,0,706,1547,2,64,7,881,6000,77532,409,2784,3,0,0,80,5,407466,13614,1335,7,16,532,413466,Acer-negundo
344191,25280,21535,18715,9633,4511,1807,1272,699,436,393,415,729,753,703,1063,0.022979,0.738439,400.334,-0.666511,0.99736,90100.5,119.212,433322,120.581,22831,20347,733,572,0,14,12,713,1376,5,15,1,1218,6010,66438,0,16184,0,0,0,121,24,412108,1139,59,12,16,675,418118,Acer-negundo
137922,8720,9055,10081,11411,10157,7003,7586,6440,3171,2689,2274,4036,3482,3275,10073,0.229141,0.608252,383.371,-0.375686,0.948039,104168,924.255,427392,946.252,24760,11042,6724,1498,2,168,16,2193,5841,0,235,21,1927,10980,6986,3,693,18,0,2,203,3,257445,64524,383,14,32,886,268425,Albizia-julibrissin
325469,3395,3225,3423,3971,4150,3138,3557,3488,2315,2084,1975,3579,3292,2843,11105,0.490948,0.755363,433.084,-0.399171,0.894741,105292,951.537,506960,966.854,20459,6257,4933,2681,0,5,12,2331,4970,1,22,2,2031,10196,1967,0,209,0,0,3,58,5,354606,44296,20,14,9,2206,364802,Albizia-julibrissin
174772,13436,14788,16528,16700,12477,7950,8393,5185,2317,1977,1895,3449,3006,2670,6827,0.100727,0.524748,341.063,-0.395894,0.973857,95958.8,681.578,356941,701.225,58877,28082,4977,1783,89,88,126,3193,4743,5,59,7,3194,11691,34865,0,4372,15,3,11,133,31,258889,62369,85,18,19,1291,270580,Albizia-julibrissin
230503,9156,8340,8693,9750,9012,6708,8994,7475,3207,2443,2131,3600,3090,2667,7051,0.147919,0.605909,387.865,-0.438019,0.975806,99483.9,728.041,427486,746.829,46965,23709,5697,4511,0,29,3,4883,5843,29,50,11,3530,10949,18600,0,2044,40,0,33,675,44,320574,38896,41,8,30,2210,331523,Albizia-julibrissin
139016,8602,10099,11562,14513,13132,9528,10531,6360,1854,1287,1045,1951,1697,1437,2254,0.080247,0.495391,341.005,-0.394333,0.97702,90645.2,535.223,349526,554.896,38577,51201,3736,877,950,527,716,4928,4560,10,499,33,3849,8943,17903,127,37969,52,19,177,456,131,219371,26253,2440,8,47,573,228314,Albizia-julibrissin
207127,10241,10444,11455,13731,12653,8877,9939,6730,2807,2431,2086,3775,3239,2808,6926,0.194615,0.545825,357.941,-0.354058,0.951331,99655.2,698.154,384762,719.528,49177,31797,5930,1692,412,514,308,4605,6542,11,466,39,4262,13160,13069,338,6672,25,13,44,369,52,291486,72802,3162,17,32,1118,304646,Albizia-julibrissin
236978,12374,12800,13632,14862,12139,8162,8482,6231,2340,2128,1798,3135,2692,2197,5404,0.208478,0.568278,361.971,-0.369696,0.953106,100043,603.246,390874,620.268,54623,31261,5937,1837,481,347,511,4076,5699,2,368,33,3471,11874,19581,116,5988,25,56,16,349,22,313250,68500,1644,13,64,976,325124,Albizia-julibrissin
123705,7219,7543,8745,10275,9293,6667,7952,6166,2365,1792,1336,2156,1799,1515,3582,0.06432,0.535777,363.102,-0.421641,0.98072,95747.7,645.957,386622,665.904,39306,27914,5809,2861,2,35,7,3862,4777,1,84,12,2538,7749,13888,0,4362,30,0,58,571,43,205287,29832,159,10,30,1098,213036,Albizia-julibrissin
271302,4763,5002,5521,6992,6763,5116,5669,4345,2111,1862,1498,2748,2356,2111,6556,0.462584,0.737545,422.328,-0.39645,0.900338,105500,702.623,489577,714.557,30384,10159,3549,2234,0,25,0,2220,3194,5,72,4,1973,8358,6504,0,678,3,0,1,36,16,331652,39098,48,8,14,1303,340010,Albizia-julibrissin
313226,3792,3580,3639,3758,3937,3291,4155,4031,2280,1901,1663,2814,2305,1992,5065,0.561962,0.788013,443.718,-0.40093,0.864556,104057,620.356,523207,629.624,23298,12108,3291,2079,0,5,0,2974,2987,5,11,1,1932,7457,3223,0,535,1,0,1,24,9,354699,25764,11,2,8,1138,362156,Albizia-julibrissin
275989,4586,4105,3802,3810,4294,3634,4512,4682,3158,2999,2858,5185,4854,4413,17694,0.436624,0.723299,430.186,-0.378433,0.904386,104138,1324.03,500514,1348.79,17977,7063,6480,2851,0,5,1,2629,6065,3,12,0,2464,12856,1148,0,503,13,0,0,32,4,334647,44087,14,15,6,2552,347503,Albizia-julibrissin
152399,5159,6281,7382,9783,9492,7240,8482,6291,2985,2353,1953,3392,2857,2253,6456,0.339469,0.657933,395.403,-0.374596,0.926488,103163,721.517,444006,738.133,38584,17824,3510,2674,4,32,9,3148,3390,8,65,5,2064,7733,11602,0,1509,1,0,16,87,9,259005,32042,88,4,8,1135,266738,Albizia-julibrissin
113712,7651,8368,9617,11710,10300,7170,8596,5957,2038,1426,1146,2103,1731,1384,3416,0.099474,0.537305,347.074,-0.40265,0.973652,96322.4,621.284,365514,640.527,45759,27899,3720,2344,4,51,65,2836,2843,7,121,5,1876,6433,19942,4,4512,20,0,19,166,7,196384,38093,195,4,16,687,202817,Albizia-julibrissin
146510,6717,6641,7493,8899,8084,5891,7389,7705,3857,3116,2599,4252,3583,2964,8277,0.084629,0.545414,364.353,-0.411328,0.977908,99813.5,963.221,393999,990.902,30859,13348,8242,3169,0,21,3,3220,6343,1,56,11,2316,9380,4282,0,1060,30,0,4,237,8,232179,67569,51,7,15,1469,241559,Albizia-julibrissin
156842,13376,13320,14376,14105,10852,7015,7183,4440,1775,1568,1315,2270,2194,1974,6370,0.053736,0.549009,351.333,-0.448081,0.984912,99976.5,611.332,376235,626.91,32504,11289,4190,1312,0,17,74,2095,4201,0,36,8,2160,9518,6821,0,1274,14,1,8,247,11,252275,93169,24,6,16,971,261793,Albizia-julibrissin
171437,4956,4930,5662,7099,7271,5980,6683,6522,3570,3237,2814,5129,4247,3389,9889,0.27858,0.639708,397.552,-0.382497,0.942804,102589,1038.21,446466,1062.85,34782,12558,5697,3661,0,26,6,3324,4843,10,40,6,2368,10090,9761,0,619,15,0,2,36,7,258569,36117,53,5,6,1846,268659,Albizia-julibrissin
283515,4081,4429,5009,6410,6074,5194,6818,4975,2569,2083,1728,2904,2364,1815,3912,0.453087,0.724819,419.009,-0.392938,0.9039,103408,543.443,481267,554.265,37250,22937,3748,2854,7,25,12,3957,3255,10,38,2,2323,7439,9209,0,2218,1,0,18,88,21,335856,24774,44,3,11,1270,343295,Albizia-julibrissin
145803,6953,6054,6106,7371,7748,6526,8616,6978,2655,1975,1447,2462,1850,1374,2200,0.072528,0.577258,384.662,-0.451054,0.983172,95814.2,616.002,417711,634.759,34211,30978,2945,3195,3,24,31,5579,4831,79,75,10,3997,8029,11572,0,6956,17,0,160,651,190,230575,17650,65,3,25,1305,238604,Albizia-julibrissin
130311,11063,10835,11315,12312,9819,6459,6945,6121,3323,3033,2774,4936,4323,4106,13090,0.054235,0.554582,369.402,-0.440371,0.984672,98539.3,978.262,399300,1003.24,19695,12778,7205,1668,3,94,10,2660,6693,3,133,26,2705,12870,2923,3,1794,37,0,1,296,23,255299,76107,333,16,46,1162,268169,Albizia-julibrissin
211612,11265,12052,13446,13904,10835,6961,7329,3539,1270,1087,975,1728,1612,1541,4411,0.134787,0.596656,357.694,-0.436865,0.972921,104742,435.758,391506,446.185,36555,9742,2759,945,14,21,124,1349,2492,1,34,4,1473,7201,8627,0,846,11,11,49,69,5,283375,103355,48,8,12,759,290576,Albizia-julibrissin
140885,6428,7779,8591,9973,8301,6136,7307,6006,2795,2311,2037,3819,3471,3225,13233,0.190808,0.576291,369.809,-0.356757,0.948374,102407,1158.94,405316,1188.27,34820,14064,5704,2468,0,39,18,2245,4479,1,43,4,1927,11330,10665,1,1156,19,0,2,56,3,228597,56425,189,13,8,1540,239927,Albizia-julibrissin
157252,10571,11642,13051,13500,10799,6950,7625,4566,1666,1528,1237,2361,1961,1666,4542,0.109749,0.551854,348.97,-0.41468,0.974785,99322.5,580.776,372169,596.68,47662,17189,3229,1423,78,96,191,2522,3278,24,72,5,2371,8525,20777,0,2183,14,13,8,162,22,235380,64757,87,15,16,932,243905,Albizia-julibrissin
222023,7323,6819,7276,9155,9342,7300,8893,7047,2311,1875,1547,2782,2379,1730,2788,0.184562,0.631696,419.328,-0.422696,0.963351,95482.3,540.788,470827,554.246,5718,36172,2544,1650,68,184,943,7709,3699,114,210,7,4959,10208,190,0,53804,7,1,140,62,112,319766,3730,224,0,3,662,329974,Albizia-julibrissin
270237,5314,5678,6092,6421,5995,4594,5196,4582,2343,2013,1693,2917,2648,2202,7901,0.438148,0.717192,417.951,-0.37793,0.900004,104208,720.494,480678,733.806,33835,15089,4214,3183,0,7,8,3019,3206,8,10,2,2109,9087,10055,0,1345,18,0,6,37,7,323025,31633,8,5,13,1312,332112,Albizia-julibrissin
134355,5699,6653,7752,9534,8564,6072,7088,5587,2475,2151,1933,3237,2708,2433,6421,0.110515,0.589992,378.323,-0.428205,0.97375,99227.1,701.236,413166,719.379,37384,18963,4152,2268,2,36,50,2353,3538,6,52,5,1948,8202,20243,9,2568,3,0,2,43,14,220574,25823,139,8,26,1022,228776,Albizia-julibrissin
232126,10611,10221,11047,13095,11756,8020,8202,5408,1756,1286,1139,1987,1543,1344,3448,0.256096,0.614148,369.629,-0.391552,0.949352,103865,452.14,406973,464.146,35432,26515,4550,1005,104,425,79,2990,4201,1,352,20,2121,7747,7045,240,4887,68,2,46,713,43,309955,82941,3253,11,36,531,317702,Albizia-julibrissin
183341,4499,4985,5956,8079,7902,6649,7800,5913,2565,2062,1541,2540,1647,1207,2455,0.388935,0.699906,413.105,-0.409578,0.92813,101570,491.035,469327,501.94,31381,26707,2360,2690,37,106,93,4935,2959,39,62,4,2608,6381,11325,0,5888,4,0,105,169,45,272718,12657,25,0,11,1017,279099,Albizia-julibrissin
189183,4933,5301,5792,7697,7377,6089,7037,5457,2475,2182,1710,3060,2729,2114,6305,0.359405,0.695334,407.262,-0.421412,0.939224,106580,664.738,467063,677.658,20193,6410,4491,1986,0,3,2,1758,3546,4,11,0,1657,7380,1670,0,612,3,0,0,125,5,277539,56121,3,4,3,1195,284919,Albizia-julibrissin
104420,4112,3784,3894,5356,6148,5820,8757,5354,1304,996,808,1491,1171,954,2252,0.094987,0.51717,350.537,-0.382332,0.970662,94972.1,678.411,368386,703.181,36992,30233,2697,2046,0,14,15,3078,2640,21,40,5,1904,6172,8178,0,5756,15,0,40,168,45,151560,23965,72,6,16,712,157732,Albizia-julibrissin
